ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
1.021,-0.124023,-0.149414,-2.31934,-4.39453,0.12207,-317,-20,127,-136.247,-77.8326,5.57556,0.220703,-0.09375,0.965332,0.793457,3.78418,7.20215,71,93,367,-3.3728,-11.3544,-87.616,0.885742,-0.460449,-0.0751953,5.49316,-0.305176,-9.58252,-84,-15,198,-100.085,-64.0558,-5.09216,0.794434,-0.612793,-0.16748,3.35693,0.793457,-9.64355,-106,454,183,-105.271,-51.6852,80.3265,
1.02637,-0.120605,-0.144043,-2.68555,-5.06592,-0.0610352,-318,-19,125,-136.637,-77.7832,5.98206,0.201172,-0.0668945,0.972168,1.70898,3.90625,7.62939,71,93,367,-3.38928,-11.2939,-87.5006,0.882812,-0.428223,-0.078125,4.02832,-0.244141,-9.52148,-83,-15,200,-100.074,-64.2316,-5.00977,0.803711,-0.591309,-0.162598,2.2583,0.854492,-9.33838,-106,454,184,-105.26,-51.8225,80.3595,
1.03271,-0.122559,-0.15332,-3.23486,-4.08936,-0.366211,-317,-18,126,-137.032,-77.7448,6.38306,0.192383,-0.0395508,0.957031,2.01416,3.96729,8.05664,71,93,367,-3.3783,-11.2115,-87.3303,0.885742,-0.393066,-0.0849609,2.50244,-0.12207,-8.8501,-85,-16,200,-100.096,-64.3744,-4.93835,0.807129,-0.57666,-0.163574,1.28174,0.793457,-8.05664,-106,453,184,-105.26,-51.9873,80.3925,
1.03906,-0.127441,-0.163574,-3.11279,-2.99072,-0.671387,-316,-19,126,-137.313,-77.7173,6.66321,0.174805,-0.00683594,0.951172,0.671387,4.15039,7.87354,71,93,367,-3.35632,-11.1182,-87.16,0.88916,-0.373047,-0.0883789,2.01416,0,-7.50732,-85,-15,199,-100.14,-64.5557,-4.83398,0.806641,-0.566895,-0.15918,0.549316,0.732422,-6.22559,-106,453,184,-105.266,-52.1246,80.4144,
1.04346,-0.124512,-0.164062,-3.479,-1.77002,-1.0376,-315,-21,127,-137.637,-77.7063,6.95984,0.159668,0.0136719,0.943359,-0.915527,2.68555,6.04248,71,93,367,-3.34534,-11.0468,-87.0447,0.883301,-0.330566,-0.0849609,0.976562,0.671387,-4.39453,-87,-14,198,-100.173,-64.6765,-4.77356,0.805176,-0.559082,-0.167969,-0.0610352,0.244141,-2.68555,-106,451,183,-105.276,-52.1906,80.4254,
1.04297,-0.124512,-0.166504,-4.82178,-0.12207,-1.58691,-317,-20,127,-137.851,-77.7228,7.1521,0.137695,0.0263672,0.936035,-2.44141,1.2207,4.08936,71,93,367,-3.34534,-10.9753,-86.9348,0.881836,-0.305664,-0.0893555,0,0.244141,-0.915527,-87,-14,199,-100.212,-64.7919,-4.70764,0.807617,-0.547852,-0.15918,-0.854492,-0.0610352,0.915527,-107,452,184,-105.293,-52.207,80.4199,
1.04834,-0.125488,-0.163574,-5.79834,0.0610352,-1.46484,-317,-19,126,-138.115,-77.7612,7.34985,0.126465,0.0297852,0.908691,-2.0752,-0.549316,0.0610352,71,93,367,-3.34534,-10.9424,-86.8909,0.869629,-0.288086,-0.0869141,-2.0752,0.244141,4.02832,-87,-16,198,-100.261,-64.8248,-4.6637,0.80127,-0.541504,-0.160645,-2.50244,-0.610352,5.79834,-107,450,184,-105.315,-52.1356,80.3979,
1.05078,-0.134766,-0.161621,-6.22559,-0.488281,-0.915527,-316,-20,127,-138.367,-77.7832,7.52014,0.131348,0.0292969,0.911133,0,-0.915527,-3.17383,71,93,367,-3.2959,-10.9259,-86.9128,0.869141,-0.320801,-0.09375,-5.79834,0.366211,8.36182,-88,-17,196,-100.327,-64.7754,-4.6637,0.800293,-0.56543,-0.168457,-3.23486,-1.0376,10.2539,-108,450,183,-105.337,-52.0203,80.365,
1.04834,-0.149902,-0.162598,-5.49316,-1.28174,-0.12207,-317,-20,125,-138.521,-77.7832,7.60803,0.15332,0.00683594,0.927246,1.28174,-1.52588,-7.99561,71,93,367,-3.20251,-10.9314,-87.0337,0.881836,-0.355469,-0.0917969,-6.7749,0.549316,11.2915,-88,-18,194,-100.415,-64.6271,-4.71863,0.806152,-0.570312,-0.168945,-3.60107,-1.09863,12.8174,-108,450,184,-105.359,-51.806,80.3046,
1.0415,-0.15918,-0.154297,-4.15039,-0.976562,0.305176,-317,-22,124,-138.642,-77.7667,7.62451,0.163574,-0.00732422,0.945801,0.488281,-2.38037,-10.9253,71,93,367,-3.1311,-10.9589,-87.1765,0.897461,-0.387207,-0.0825195,-7.62939,0.671387,14.2212,-87,-17,195,-100.453,-64.4568,-4.80652,0.805176,-0.582031,-0.164062,-4.82178,-1.46484,14.7095,-107,449,183,-105.381,-51.6193,80.2496,
1.04053,-0.166016,-0.166504,-2.56348,0.0610352,0.305176,-315,-23,123,-138.669,-77.7557,7.58057,0.181641,-0.0551758,0.980469,0.793457,-3.35693,-13.3667,71,93,367,-3.06519,-11.0248,-87.4127,0.888184,-0.445801,-0.0727539,-9.09424,0.305176,14.8926,-88,-17,197,-100.486,-64.1766,-4.96033,0.796387,-0.602051,-0.16748,-5.92041,-1.40381,13.916,-106,450,184,-105.436,-51.3501,80.1782,
1.0376,-0.183594,-0.152344,-1.40381,0.366211,0.244141,-315,-24,125,-138.582,-77.7557,7.40479,0.257812,-0.187988,1.0791,2.80762,-6.40869,-13.4277,71,93,367,-3.02124,-11.1072,-87.616,0.908691,-0.631348,-0.0600586,-7.62939,-0.732422,9.58252,-88,-16,197,-100.519,-63.869,-5.1416,0.810059,-0.670898,-0.176758,-4.15039,-0.244141,7.44629,-106,451,184,-105.491,-51.1688,80.1123,
1.04102,-0.203125,-0.178711,1.58691,-0.12207,0.549316,-314,-24,125,-138.45,-77.7338,7.19604,0.34082,-0.311523,1.12158,5.18799,-5.92041,-8.91113,71,93,367,-3.01575,-11.2939,-87.8357,0.946777,-0.825195,-0.0419922,3.05176,-1.0376,-3.11279,-87,-16,198,-100.481,-63.7042,-5.26794,0.798828,-0.771973,-0.17334,2.44141,0.671387,-5.49316,-105,452,184,-105.502,-51.1578,80.0958,
1.0332,-0.210449,-0.188965,5.00488,-0.244141,1.15967,-316,-23,125,-138.257,-77.7008,6.94885,0.395508,-0.395508,1.08252,11.7798,1.28174,2.92969,71,93,367,-3.01025,-11.4148,-87.8687,0.914551,-0.890625,-0.0175781,13.0615,-0.183105,-13.7939,-86,-15,198,-100.228,-63.6823,-5.39429,0.774902,-0.844727,-0.170898,8.91113,2.13623,-17.1509,-105,452,185,-105.43,-51.3831,80.1398,
1.03125,-0.187012,-0.18457,5.43213,-2.80762,1.28174,-317,-22,126,-138.071,-77.6294,6.76208,0.347168,-0.373047,1.10596,8.23975,6.34766,15.7471,71,93,367,-2.99927,-11.4038,-87.7313,0.911133,-0.846191,0.00244141,23.8037,-0.427246,-24.6582,-86,-15,197,-99.9097,-63.8196,-5.46021,0.776855,-0.84668,-0.157715,15.1978,2.31934,-28.5034,-105,452,183,-105.255,-51.8335,80.2332,
1.02734,-0.140625,-0.181641,3.54004,-4.21143,0.732422,-318,-22,124,-138.126,-77.569,6.83899,0.310547,-0.337891,1.06885,2.56348,10.3149,24.6582,71,93,367,-3.14758,-11.2775,-87.3248,0.900391,-0.64502,-0.00878906,27.2217,-0.305176,-30.7617,-87,-13,198,-99.3988,-64.1876,-5.46021,0.785645,-0.70459,-0.149414,13.855,1.46484,-34.9121,-105,452,183,-105.128,-52.2784,80.3485,
1.02295,-0.116211,-0.183594,1.09863,-4.39453,0.366211,-319,-24,126,-138.384,-77.5031,7.13013,0.246094,-0.223145,1.00391,-3.05176,7.99561,29.8462,71,93,367,-3.35083,-11.1346,-86.9019,0.881348,-0.487793,-0.0332031,19.2871,-1.77002,-34.0576,-88,-13,197,-99.0802,-64.7424,-5.3064,0.795898,-0.585938,-0.152832,10.6812,1.83105,-38.0249,-106,451,182,-105.057,-52.9376,80.5463,
1.01953,-0.109863,-0.174805,-1.95312,-5.24902,-0.244141,-320,-22,125,-138.796,-77.4426,7.54211,0.217773,-0.121094,0.956055,-1.0376,7.69043,29.48,71,93,367,-3.58704,-10.9698,-86.2921,0.887695,-0.377441,-0.0727539,8.72803,-4.15039,-37.9028,-87,-14,198,-99.1571,-65.2588,-5.02075,0.825684,-0.533203,-0.158203,7.20215,1.77002,-38.208,-107,450,182,-105.079,-53.465,80.7056,
1.02393,-0.116699,-0.164062,-3.84521,-6.10352,-0.427246,-319,-22,126,-139.18,-77.3932,7.91565,0.193359,-0.0581055,0.90625,5.85938,14.5264,29.7852,71,93,367,-3.64197,-10.7336,-85.7318,0.897949,-0.309082,-0.0888672,6.65283,-4.63867,-38.147,-87,-14,198,-99.5087,-66.0278,-4.46594,0.834961,-0.494629,-0.149902,7.32422,1.70898,-36.5601,-108,447,183,-105.139,-54.1461,80.9253,
1.03369,-0.117676,-0.160156,-3.84521,-5.37109,-0.732422,-318,-23,128,-139.675,-77.3328,8.38257,0.132812,0.0292969,0.909668,9.0332,18.8599,29.4189,71,93,367,-3.58704,-10.437,-85.2814,0.896484,-0.220703,-0.0947266,6.7749,-4.02832,-35.0342,-89,-17,198,-99.9426,-66.8188,-3.84521,0.845215,-0.473633,-0.134766,7.93457,1.34277,-31.1279,-109,445,183,-105.172,-54.7614,81.1285,
1.04248,-0.12793,-0.151367,-2.50244,-2.86865,-1.28174,-317,-23,129,-139.96,-77.3108,8.66272,0.0908203,0.109375,0.907227,8.05664,16.7236,25.8179,71,93,367,-3.41125,-10.014,-84.7375,0.884766,-0.152832,-0.101074,8.11768,-2.68555,-27.3438,-90,-19,198,-100.228,-67.3682,-3.39478,0.835938,-0.461426,-0.137207,8.8501,0,-23.0103,-110,442,182,-105.172,-55.1404,81.2659,
1.04639,-0.134766,-0.151367,-0.976562,0.488281,-1.77002,-312,-21,128,-140.197,-77.3273,8.90991,0.0361328,0.224609,0.875,6.40869,12.7563,18.4937,71,93,367,-3.22998,-9.7229,-84.408,0.873535,-0.0942383,-0.107422,9.0332,-1.52588,-18.4326,-88,-19,197,-100.508,-67.9779,-2.87842,0.833008,-0.438477,-0.143066,8.78906,-1.15967,-14.8926,-110,441,181,-105.145,-55.4865,81.4252,
1.05273,-0.141602,-0.152344,0.183105,3.11279,-1.95312,-316,-22,127,-140.191,-77.3987,8.93188,-0.0102539,0.283691,0.860352,4.5166,8.8501,12.5732,71,93,367,-2.93335,-9.38232,-84.1113,0.861816,-0.00439453,-0.130371,8.72803,-0.183105,-4.5166,-88,-21,199,-100.618,-68.302,-2.5708,0.843262,-0.370605,-0.148926,6.46973,-2.13623,-1.70898,-111,439,182,-105.095,-55.6018,81.524,
1.06152,-0.154297,-0.148438,1.46484,5.98145,-1.77002,-316,-21,128,-140.043,-77.4811,8.82202,-0.0288086,0.33252,0.856445,-0.732422,1.70898,1.0376,71,93,367,-2.64771,-9.15161,-84.0179,0.86084,0.043457,-0.146484,2.56348,0.305176,6.28662,-89,-19,199,-100.728,-68.5492,-2.2467,0.843262,-0.342285,-0.165527,-1.70898,-2.80762,12.8174,-112,439,182,-105.09,-55.5249,81.546,
1.06592,-0.156738,-0.145996,1.95312,7.20215,-1.15967,-315,-19,128,-139.647,-77.6129,8.49243,0.00976562,0.294434,0.836914,-4.39453,-3.23486,-13.0615,71,93,367,-2.47192,-9.09119,-84.1113,0.848145,0.0195312,-0.161133,-10.5591,0.305176,19.4092,-91,-21,201,-100.986,-68.5272,-2.0105,0.838379,-0.392578,-0.175293,-4.27246,-3.2959,23.3154,-113,438,182,-105.128,-55.1953,81.5021,
1.05615,-0.165039,-0.144531,2.86865,7.50732,-0.610352,-315,-20,128,-139.092,-77.7502,8.00903,0.0415039,0.283203,0.836914,-6.71387,-6.53076,-22.8271,71,93,367,-2.26868,-9.11865,-84.4794,0.858887,-0.0898438,-0.163086,-17.7002,1.2207,31.0059,-89,-21,200,-101.223,-68.3185,-1.97205,0.833496,-0.421875,-0.172363,-9.39941,-3.11279,35.5225,-113,437,181,-105.156,-54.7888,81.4087,
1.06104,-0.159668,-0.13623,2.74658,7.08008,-0.427246,-315,-21,122,-138.697,-77.8436,7.66846,0.103027,0.235352,0.865234,-11.0474,-10.498,-32.0435,71,93,367,-2.16431,-9.21204,-84.8969,0.873535,-0.166504,-0.157227,-19.165,2.86865,38.3911,-89,-22,198,-101.42,-67.7856,-2.15881,0.833984,-0.473145,-0.165039,-9.39941,-2.38037,41.9922,-113,438,182,-105.178,-54.0802,81.189,
1.06006,-0.149414,-0.140137,3.35693,7.56836,-0.244141,-315,-21,125,-138.131,-77.97,7.18506,0.15332,0.182129,0.87793,-10.0098,-13.7329,-35.0342,71,93,367,-2.07642,-9.46472,-85.5615,0.883301,-0.275391,-0.147461,-18.3105,5.85938,45.2881,-89,-21,198,-101.409,-67.2418,-2.4939,0.830078,-0.52002,-0.174805,-11.3525,-1.2207,47.9736,-112,440,182,-105.139,-53.2507,80.8813,
1.05518,-0.138184,-0.14502,3.35693,7.93457,-0.12207,-317,-23,124,-137.692,-78.0688,6.81152,0.20459,0.0927734,0.917969,-9.0332,-15.4419,-38.147,71,93,367,-2.01599,-9.81628,-86.2921,0.878906,-0.346191,-0.144043,-18.2495,7.38525,48.4009,-89,-19,197,-101.195,-66.3794,-3.15857,0.799805,-0.527832,-0.188477,-17.9443,0.305176,49.1333,-111,443,182,-105.128,-52.5916,80.6067,
1.05176,-0.127441,-0.154297,2.80762,8.97217,-0.12207,-318,-23,124,-137.109,-78.2062,6.30615,0.231934,-0.0205078,0.959961,-11.1694,-18.6157,-39.0625,71,93,367,-2.02148,-10.1129,-86.8634,0.877441,-0.433594,-0.118652,-21.1182,8.17871,49.4995,-89,-18,197,-100.898,-65.4236,-3.96606,0.797363,-0.614258,-0.188965,-18.1885,1.28174,49.8047,-110,445,183,-105.183,-51.7072,80.2057,
1.04541,-0.125,-0.15918,1.83105,9.58252,-0.183105,-317,-22,124,-136.511,-78.3545,5.76233,0.25293,-0.0986328,0.994141,-12.207,-21.0571,-37.0483,71,93,367,-2.13684,-10.5798,-87.616,0.875977,-0.54541,-0.0844727,-24.6582,7.93457,47.1802,-87,-17,197,-100.695,-64.682,-4.60327,0.78125,-0.654785,-0.188477,-23.4985,2.50244,46.5088,-109,447,182,-105.271,-50.8612,79.7827,
1.04297,-0.124512,-0.164551,0.671387,9.52148,-0.12207,-318,-22,121,-136.06,-78.4698,5.33936,0.285156,-0.260742,1.04834,-12.3901,-23.8037,-35.8276,71,93,367,-2.29065,-10.9753,-88.1653,0.873535,-0.646484,-0.0449219,-27.8931,6.7749,42.3584,-87,-16,197,-100.497,-63.7317,-5.43274,0.766602,-0.708984,-0.176758,-23.5596,3.41797,38.6353,-107,450,183,-105.381,-50.2899,79.4806,
1.04199,-0.139648,-0.160645,0.244141,8.91113,0,-317,-22,121,-135.483,-78.6072,4.75159,0.328613,-0.379883,1.09717,-8.78906,-24.5972,-33.2031,71,93,367,-2.54333,-11.5356,-88.8354,0.902832,-0.833008,-0.00537109,-25.3296,3.90625,30.4565,-88,-14,196,-100.437,-63.0835,-5.97656,0.794434,-0.704102,-0.162598,-21.8506,3.96729,27.0996,-106,454,184,-105.551,-49.7131,79.1345,
1.0249,-0.161133,-0.159668,-0.366211,6.16455,0,-320,-22,121,-135.077,-78.6841,4.31213,0.407715,-0.541016,1.15918,0,-19.2871,-24.231,71,93,367,-2.7356,-12.063,-89.3903,0.968262,-0.989258,0.0424805,-17.5171,1.28174,11.8408,-87,-12,197,-100.382,-62.4463,-6.54236,0.802734,-0.800781,-0.130371,-19.8975,5.31006,5.18799,-104,456,184,-105.732,-49.5209,78.9423,
1.02686,-0.169922,-0.193848,0.366211,3.41797,0.488281,-322,-21,120,-134.753,-78.7225,3.89465,0.473145,-0.664062,1.20215,13.855,-5.43213,-7.50732,71,93,367,-2.80701,-12.3376,-89.6429,0.981445,-1.0835,0.0629883,-5.31006,0.427246,-8.48389,-86,-11,198,-100.294,-62.2266,-6.87744,0.782227,-0.950195,-0.145508,-7.08008,5.24902,-12.8174,-103,456,185,-105.903,-49.6417,78.8104,
0.997559,-0.17041,-0.155273,2.01416,0.305176,0.915527,-321,-21,118,-134.506,-78.7115,3.56506,0.428223,-0.546875,1.21094,13.855,3.78418,5.24902,71,93,367,-2.78503,-12.4255,-89.6649,0.937988,-1.10791,0.0761719,13.6719,-0.915527,-28.4424,-86,-10,197,-100.118,-62.3254,-6.99829,0.725098,-1.05371,-0.159668,16.8457,3.96729,-30.0293,-103,457,184,-105.754,-50.1086,78.8379,
1,-0.159668,-0.1875,0.427246,-4.3335,0.549316,-320,-20,119,-134.621,-78.6456,3.62549,0.367188,-0.482422,1.13428,0.915527,12.3901,22.644,71,93,367,-2.92236,-12.3376,-89.4507,0.898926,-1.01367,0.0546875,28.3203,-0.976562,-37.4146,-86,-9,195,-99.6735,-62.7319,-7.00928,0.686523,-0.95166,-0.163574,26.6724,0.854492,-40.5884,-103,457,184,-105.474,-50.5811,78.9423,
1.00488,-0.142578,-0.17627,-0.976562,-5.49316,0.427246,-321,-18,118,-135,-78.5522,3.92761,0.302734,-0.35791,1.02148,-0.915527,13.1836,32.8369,71,93,367,-3.25745,-12.0959,-88.8904,0.827637,-0.750977,0.0263672,35.5225,-1.70898,-40.2222,-86,-12,198,-99.0527,-63.2977,-6.93237,0.723145,-0.787598,-0.155762,27.1606,-0.427246,-45.8374,-103,457,184,-105.161,-51.3281,79.1949,
1.00586,-0.124023,-0.17334,-0.366211,-5.37109,0.427246,-321,-19,122,-135.335,-78.4808,4.22974,0.230957,-0.208008,0.936035,-2.44141,14.2212,41.2598,71,93,367,-3.59253,-11.8048,-88.1104,0.853027,-0.490234,-0.0478516,34.1797,-3.17383,-43.7012,-86,-13,198,-98.6792,-63.8306,-6.7511,0.797852,-0.543945,-0.165039,20.5688,-0.915527,-49.3774,-103,456,184,-105.018,-51.9434,79.4366,
1.01318,-0.122559,-0.145996,-0.793457,-8.11768,-0.0610352,-320,-19,124,-135.873,-78.3875,4.79004,0.211426,-0.090332,0.919922,0.12207,21.5454,44.4946,71,93,367,-3.79578,-11.5192,-87.4512,0.883789,-0.314941,-0.0917969,25.8789,-5.5542,-46.0205,-87,-14,196,-98.5474,-64.7095,-6.22925,0.841797,-0.45166,-0.165527,15.686,-1.15967,-48.0347,-104,454,184,-104.958,-52.8113,79.7992,
1.0415,-0.124023,-0.117188,-0.244141,-7.8125,-0.671387,-320,-23,124,-136.483,-78.2941,5.4657,0.189941,-0.0366211,0.926758,5.67627,26.123,41.3818,71,93,367,-3.91113,-10.9918,-86.5887,0.901855,-0.185547,-0.113281,13.2446,-7.8125,-46.875,-87,-15,196,-98.8,-65.473,-5.61951,0.846191,-0.416504,-0.158203,11.3525,-0.549316,-44.8608,-106,452,182,-105.002,-53.6407,80.1672,
1.05713,-0.128418,-0.105469,0.732422,-2.68555,-0.366211,-320,-23,123,-136.752,-78.2611,5.80078,0.117188,0.0395508,0.92334,12.2681,25.8179,37.5977,71,93,367,-3.83972,-10.5414,-86.0175,0.882324,-0.147461,-0.119629,7.08008,-8.36182,-43.9453,-88,-17,195,-99.4373,-66.5002,-4.67468,0.834961,-0.441406,-0.155762,8.42285,-0.732422,-36.9263,-107,449,181,-105.084,-54.201,80.4309,
1.07275,-0.131836,-0.10498,1.28174,0.671387,-0.976562,-319,-23,123,-136.758,-78.2886,5.91064,0.0683594,0.122559,0.894531,14.6484,22.7051,31.4331,71,93,367,-3.58704,-9.95911,-85.3363,0.85791,-0.129883,-0.122559,5.67627,-7.56836,-34.729,-89,-17,197,-100.184,-67.3901,-3.70789,0.827148,-0.453613,-0.150879,9.82666,-1.52588,-29.9683,-108,446,181,-105.172,-54.8053,80.744,
1.08545,-0.140137,-0.122559,3.66211,6.28662,-0.671387,-318,-20,121,-136.56,-78.36,5.80078,0.0249023,0.23291,0.859375,13.9771,16.4795,21.4233,71,93,367,-3.18604,-9.46472,-84.8529,0.861816,-0.074707,-0.12207,9.94873,-5.00488,-21.3623,-90,-20,196,-100.624,-67.9175,-3.08167,0.825195,-0.425293,-0.138672,9.82666,-2.68555,-18.3105,-109,443,181,-105.2,-55.2118,81.0077,
1.08984,-0.148438,-0.124512,4.82178,9.70459,-0.488281,-318,-20,121,-135.906,-78.5028,5.27344,-0.00341797,0.321777,0.849609,10.1318,8.42285,12.6343,71,93,367,-2.85095,-9.17908,-84.6057,0.862305,-0.00537109,-0.138672,10.8032,-3.05176,-10.0098,-92,-19,197,-100.97,-68.4283,-2.42249,0.840332,-0.384277,-0.148926,7.26318,-3.72314,-4.27246,-110,441,181,-105.205,-55.3546,81.1615,
1.08496,-0.155273,-0.127441,3.84521,11.2305,0,-319,-21,121,-135.022,-78.6731,4.4989,0.00683594,0.35791,0.837891,5.18799,2.68555,4.02832,71,93,367,-2.42798,-8.95386,-84.4519,0.863281,0.034668,-0.16748,4.02832,-1.34277,5.24902,-91,-22,198,-101.146,-68.6481,-2.04895,0.844238,-0.340332,-0.168945,3.05176,-4.02832,6.71387,-111,439,182,-105.211,-55.3217,81.2878,
1.07373,-0.161133,-0.123535,2.56348,10.1318,0.671387,-320,-21,123,-134.319,-78.7885,3.83972,0.0380859,0.34082,0.834473,-0.549316,-1.89209,-8.97217,71,93,367,-2.16431,-8.88794,-84.4904,0.853516,0.012207,-0.18457,-3.60107,0,14.7705,-91,-21,198,-101.409,-68.703,-1.69739,0.838867,-0.380859,-0.193359,-3.72314,-3.60107,20.5078,-112,438,181,-105.244,-55.1294,81.3043,
1.05957,-0.161133,-0.128418,1.64795,8.60596,1.46484,-320,-22,123,-133.451,-78.9093,3.01025,0.0532227,0.308105,0.833496,-4.08936,-4.5166,-18.3105,71,93,367,-1.88965,-8.88794,-84.765,0.850098,-0.0751953,-0.18457,-12.4512,0.976562,26.5503,-92,-20,200,-101.689,-68.4723,-1.56555,0.827637,-0.425781,-0.18457,-7.01904,-3.23486,30.1514,-112,439,180,-105.293,-54.668,81.2274,
1.04639,-0.149902,-0.129395,1.15967,7.69043,2.01416,-319,-20,120,-132.858,-78.9752,2.43347,0.111328,0.269043,0.853516,-7.8125,-10.1318,-27.5269,71,93,367,-1.70288,-9.02527,-85.2594,0.867188,-0.165039,-0.166504,-17.7612,3.41797,36.3159,-90,-20,198,-101.832,-68.1207,-1.66443,0.828613,-0.466309,-0.171875,-11.1694,-1.89209,39.0625,-112,439,181,-105.331,-54.0198,81.0352,
1.03711,-0.138184,-0.134766,1.2207,7.69043,2.2583,-321,-22,119,-132.1,-79.0466,1.69739,0.160645,0.188477,0.880371,-7.62939,-13.0615,-33.0811,71,93,367,-1.59851,-9.21204,-85.7043,0.875,-0.236328,-0.15625,-20.0806,5.61523,41.748,-89,-21,198,-101.832,-67.467,-2.0929,0.822754,-0.508789,-0.178711,-14.5874,-0.244141,45.4712,-111,441,181,-105.348,-53.443,80.8154,
1.03271,-0.130371,-0.14209,1.09863,8.05664,1.83105,-322,-22,118,-131.407,-79.1235,1.02173,0.191895,0.10498,0.916992,-8.66699,-15.2588,-35.4614,71,93,367,-1.51611,-9.53064,-86.38,0.882812,-0.344238,-0.141602,-21.9727,7.14111,46.5088,-89,-21,196,-101.728,-66.8573,-2.58179,0.819824,-0.549805,-0.1875,-16.2964,0.915527,47.9126,-110,442,183,-105.364,-52.608,80.4529,
1.03418,-0.124023,-0.154785,1.70898,7.93457,1.28174,-320,-19,117,-130.897,-79.1949,0.527344,0.223145,-0.0195312,0.958008,-12.7563,-18.9209,-37.2314,71,93,367,-1.54358,-9.82727,-86.9183,0.879395,-0.448242,-0.116211,-23.5596,7.87354,49.4385,-89,-18,198,-101.481,-65.9564,-3.38379,0.803223,-0.589844,-0.188477,-18.3105,2.74658,48.0347,-109,444,183,-105.375,-51.7621,80.0299,
1.02832,-0.141602,-0.166992,2.92969,9.15527,1.28174,-320,-20,118,-130.204,-79.2773,-0.142822,0.256348,-0.111816,0.994141,-14.4653,-21.4844,-36.6211,71,93,367,-1.71387,-10.2942,-87.6379,0.878906,-0.540527,-0.0844727,-24.292,8.42285,45.2271,-89,-17,198,-101.184,-65.0171,-4.26819,0.776855,-0.655762,-0.182617,-20.2026,3.90625,43.457,-108,447,183,-105.403,-51.1523,79.7003,
1.02197,-0.164062,-0.161621,4.15039,7.01904,1.15967,-321,-20,117,-129.633,-79.3323,-0.719604,0.294434,-0.277832,1.05566,-12.4512,-23.8647,-35.8276,71,93,367,-1.97205,-10.827,-88.363,0.881348,-0.70752,-0.0395508,-24.5361,6.89697,37.6587,-87,-17,199,-100.986,-64.3359,-4.92188,0.771973,-0.731445,-0.177734,-18.3105,4.3335,37.1094,-106,450,182,-105.463,-50.4492,79.2883,
1.021,-0.181641,-0.161133,5.61523,4.02832,0.793457,-322,-21,116,-129.062,-79.3597,-1.30188,0.362793,-0.414551,1.10205,-4.45557,-22.2168,-30.2124,71,93,367,-2.14783,-11.25,-88.8519,0.910156,-0.845703,-0.0146484,-19.5312,5.92041,28.0151,-87,-17,198,-100.745,-63.5394,-5.71289,0.777344,-0.787109,-0.166992,-14.0381,5.37109,22.4609,-105,453,182,-105.48,-50.0592,79.0192,
1.01953,-0.19043,-0.149414,6.83594,0.183105,0.549316,-320,-22,114,-128.754,-79.3323,-1.59851,0.411621,-0.510254,1.14355,1.70898,-15.7471,-21.2402,71,93,367,-2.31262,-11.7279,-89.3628,0.937988,-0.988281,0.034668,-10.2539,3.84521,10.0098,-86,-15,201,-100.475,-63.0121,-6.32812,0.788574,-0.896484,-0.145996,-5.06592,5.00488,2.74658,-104,454,183,-105.485,-49.8065,78.75,
1.01709,-0.178223,-0.139648,7.01904,-4.39453,0.549316,-324,-22,113,-128.738,-79.2883,-1.59302,0.414062,-0.550781,1.17773,8.30078,-6.83594,-7.44629,71,93,367,-2.38403,-11.9696,-89.577,0.944336,-1.0127,0.0708008,2.99072,2.68555,-7.87354,-87,-12,199,-100.223,-62.8473,-6.66321,0.76416,-0.940918,-0.13623,3.05176,4.88281,-9.76562,-104,456,183,-105.397,-49.8999,78.6182,
1.01758,-0.155762,-0.133301,6.34766,-7.08008,0.732422,-323,-23,114,-129.034,-79.1895,-1.23596,0.359375,-0.453613,1.17822,2.86865,0.915527,4.08936,71,93,367,-2.4939,-12.085,-89.6045,0.925293,-0.970703,0.0791016,12.3901,1.52588,-18.7378,-86,-12,200,-99.7833,-62.9022,-6.95984,0.727539,-0.929688,-0.151367,11.7798,2.19727,-22.8271,-103,457,183,-105.276,-50.1361,78.6072,
1.01953,-0.12793,-0.11377,4.3335,-9.76562,0.488281,-321,-22,114,-129.446,-79.1071,-0.741577,0.311035,-0.414551,1.09375,-5.61523,6.5918,19.7144,71,93,367,-2.84546,-12.0135,-89.3134,0.870605,-0.820312,0.0463867,21.1792,-0.427246,-27.5269,-85,-9,199,-99.4153,-63.1055,-7.05322,0.730469,-0.830566,-0.153809,15.5029,0.366211,-30.7617,-103,457,183,-105.101,-50.6085,78.7225,
1.02832,-0.117188,-0.11084,2.56348,-9.64355,0.305176,-322,-21,115,-130.161,-78.9972,0.0823975,0.245605,-0.305664,1.00488,-3.11279,8.97217,30.8838,71,93,367,-3.1311,-11.9037,-88.9124,0.868164,-0.663574,0.0141602,24.1089,-2.44141,-31.8604,-87,-11,198,-98.9978,-63.5229,-6.9928,0.772461,-0.677246,-0.147949,15.1978,-1.15967,-37.4146,-103,458,183,-104.991,-51.2183,78.9532,
