ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,ACC_x,ACC_y,ACC_z,GYR_x,GYR_y,GYR_z,HX,HY,Hz,ROll,Pitch,Yaw,
0.00585938,-0.226074,0.935547,-1.70898,2.0752,-8.05664,-108,300,-661,1.56555,2.32361,-26.1914,0.935059,-0.0805664,-0.317871,-11.3525,-7.50732,8.05664,-96,-162,340,134.731,-70.9387,110.528,0.895996,-0.249512,-0.0556641,-6.34766,2.19727,7.87354,-316,26,256,-125.909,-80.5188,32.3218,
-0.0117188,-0.33252,0.931152,-3.17383,2.01416,0.915527,-108,300,-661,1.47766,2.36206,-26.2354,0.944824,-0.14502,-0.337402,-7.38525,-4.94385,0.366211,-95,-161,338,135.357,-71.0101,109.693,0.882812,-0.262695,-0.0463867,-2.19727,-2.19727,1.15967,-317,26,255,-125.239,-80.4089,31.4594,
-0.0317383,-0.333496,0.930664,-2.19727,1.46484,10.6812,-107,300,-663,1.37878,2.38403,-26.1584,0.94043,-0.151855,-0.328613,3.35693,-1.77002,-7.38525,-94,-161,338,135.676,-71.0376,109.303,0.892578,-0.21875,-0.0361328,0,-5.49316,-4.08936,-316,26,256,-125.228,-80.365,31.355,
-0.0297852,-0.317871,0.943359,-0.427246,1.2207,18.9819,-107,300,-663,1.29639,2.40051,-25.9717,0.924805,-0.0913086,-0.315918,11.7188,1.40381,-15.3198,-93,-161,339,135.978,-71.0321,109.067,0.895996,-0.24707,-0.0615234,1.15967,-9.70459,-11.2915,-316,26,256,-125.947,-80.365,31.9977,
-0.012207,-0.278809,0.94043,1.58691,0.244141,26.062,-106,301,-662,1.25244,2.40601,-25.7959,0.927246,-0.0478516,-0.316406,13.7329,2.80762,-20.0806,-93,-162,339,135.972,-70.9497,109.243,0.910156,-0.192383,-0.0800781,4.39453,-13.6108,-17.5781,-316,24,257,-127.354,-80.4089,33.4039,
-0.000976562,-0.228027,0.942871,3.66211,-0.366211,32.0435,-106,302,-662,1.203,2.40051,-25.4608,0.932129,0.0151367,-0.307617,16.9678,5.49316,-27.1606,-93,-162,339,135.654,-70.7959,109.819,0.925293,-0.17041,-0.103516,4.69971,-16.6626,-22.7051,-316,23,258,-128.677,-80.4639,34.7607,
0.000976562,-0.179199,0.950195,5.24902,-0.427246,35.4614,-106,302,-662,1.18652,2.38403,-25.0488,0.92334,0.0756836,-0.296387,17.334,7.32422,-33.2642,-92,-163,339,135.027,-70.5817,110.742,0.932617,-0.171387,-0.109863,6.04248,-19.2261,-27.4658,-314,23,259,-131.1,-80.5518,37.2437,
0.00146484,-0.0976562,0.975098,5.49316,-1.89209,38.8794,-106,303,-663,1.19202,2.35657,-24.5654,0.927246,0.135742,-0.299316,17.2119,8.78906,-38.208,-89,-163,339,134.16,-70.296,111.506,0.947266,-0.149414,-0.120117,7.87354,-20.874,-31.189,-313,21,258,-133.989,-80.6451,40.2374,
0.0214844,-0.0273438,0.97998,5.37109,-2.38037,41.626,-106,304,-663,1.203,2.30713,-24.0271,0.927246,0.197754,-0.283203,16.7847,10.376,-41.5649,-91,-162,341,133.467,-70.0818,112.846,0.957031,-0.143555,-0.120117,8.48389,-21.4844,-33.02,-313,21,258,-137.252,-80.7385,43.6322,
0.0253906,0.0571289,1.01855,2.38037,-2.92969,41.1987,-107,305,-663,1.19202,2.24121,-23.4558,0.934082,0.273438,-0.28418,16.1743,11.7798,-42.5415,-92,-163,345,132.303,-69.7192,114.357,0.975098,-0.147461,-0.117676,10.5591,-21.3013,-34.3018,-314,22,259,-140.669,-80.8154,47.2083,
0.0581055,0.171875,1.0459,-0.12207,-4.15039,39.4287,-107,306,-662,1.17004,2.18628,-23.0658,0.9375,0.32666,-0.275879,16.1133,12.6953,-41.8091,-91,-164,345,131.067,-69.3402,115.961,0.993164,-0.121582,-0.114258,13.4277,-19.3481,-33.6914,-315,22,260,-144.014,-80.8813,50.7678,
0.027832,0.263184,1.07715,-2.99072,-4.02832,36.2549,-108,307,-662,1.13159,2.09839,-22.4945,0.944824,0.430176,-0.246582,17.4561,13.6108,-37.7808,-91,-166,344,129.825,-68.9722,117.587,1.01953,-0.0693359,-0.131348,15.3809,-15.625,-30.9448,-312,21,260,-146.14,-80.9253,53.075,
0.0200195,0.30127,1.10059,-5.18799,-3.2959,32.1045,-108,308,-662,1.06018,2.0105,-21.9672,0.943848,0.561523,-0.20166,17.8833,14.0991,-30.8838,-90,-168,342,128.644,-68.6481,119.185,1.05029,-0.0219727,-0.158203,15.1978,-10.8643,-26.5503,-312,19,263,-149.073,-80.9912,56.3049,
-0.0224609,0.400391,1.1377,-5.06592,-3.72314,23.1934,-109,309,-662,0.999756,1.93359,-21.5442,0.936523,0.700195,-0.162109,13.855,13.0005,-22.7051,-90,-170,343,127.892,-68.4613,120.207,1.07178,0.0332031,-0.179688,12.0239,-5.67627,-19.5312,-311,19,265,-151.54,-81.0736,59.09,
-0.0463867,0.466309,1.15381,-3.2959,-2.80762,12.8174,-110,311,-662,0.977783,1.86218,-21.2585,0.930664,0.807617,-0.103516,7.75146,9.94873,-12.6953,-89,-171,344,126.821,-68.2361,121.608,1.09033,0.0756836,-0.183105,8.36182,-0.427246,-14.2822,-309,18,265,-153.342,-81.178,61.1664,
-0.0981445,0.432617,1.16797,3.17383,-1.40381,0.366211,-110,312,-662,1.0437,1.82922,-21.1487,0.925293,0.878906,-0.0751953,-0.793457,6.71387,-0.488281,-90,-177,337,125.914,-68.0933,122.717,1.1084,0.214355,-0.216309,1.95312,6.22559,-5.31006,-309,19,265,-154.501,-81.3373,62.5836,
-0.078125,0.458496,1.14209,13.6108,-2.56348,-13.7329,-110,313,-661,1.19202,1.80725,-21.1871,0.913574,0.891602,-0.0600586,-6.71387,4.57764,6.65283,-90,-172,342,125.189,-68.0603,123.497,1.10596,0.220215,-0.277832,-7.50732,11.4136,3.78418,-308,18,264,-155.001,-81.5131,63.2373,
-0.078125,0.427734,1.08203,11.4136,-2.2583,-25.3296,-111,313,-660,1.46667,1.77979,-21.4124,0.922852,0.854004,-0.0834961,-18.4326,-0.0610352,15.0146,-90,-172,342,124.645,-68.1042,123.909,1.0874,0.144531,-0.280273,-14.8315,14.4653,14.0991,-308,18,263,-154.786,-81.6064,63.0396,
-0.0756836,0.370117,1.04443,11.2305,-1.09863,-31.6162,-111,313,-661,1.71387,1.77429,-21.7914,0.913574,0.714844,-0.121094,-27.5269,-4.82178,21.0571,-91,-172,341,124.332,-68.1976,123.904,1.0498,-0.0322266,-0.200195,-17.0898,15.9302,22.2778,-307,18,263,-153.441,-81.6998,61.5729,
-0.0727539,0.283691,1.03027,9.94873,1.89209,-37.9028,-111,312,-661,1.95557,1.80725,-22.2803,0.934082,0.490723,-0.164062,-30.3345,-8.72803,26.6724,-91,-171,341,124.31,-68.302,123.64,1.00098,-0.20459,-0.125977,-13.2446,16.7236,27.771,-308,19,262,-150.502,-81.7163,58.3484,
-0.0703125,0.197266,1.01367,4.57764,3.54004,-40.6494,-112,311,-661,2.14233,1.88965,-22.8241,0.957031,0.26123,-0.199219,-24.8413,-11.5967,34.1187,-92,-170,340,124.673,-68.5492,122.789,0.958008,-0.125,-0.0532227,-1.40381,16.8457,33.8135,-310,17,261,-146.387,-81.6779,54.0472,
-0.0458984,0.109863,0.982422,-1.15967,1.83105,-41.0767,-111,309,-660,2.23572,1.95557,-23.3844,0.96875,0.171875,-0.179199,-10.2539,-12.0239,39.3677,-92,-169,338,125.64,-68.9392,121.454,0.970703,-0.0634766,-0.0791016,0.183105,15.8691,34.5459,-311,18,260,-142.52,-81.601,50.1526,
-0.0541992,0,0.952637,-6.40869,3.96729,-37.9028,-111,308,-660,2.24121,1.99951,-23.7469,0.960449,0.199219,-0.1875,4.08936,-12.4512,43.1519,-91,-169,335,127.09,-69.4006,119.905,0.96875,-0.0776367,-0.10791,-1.77002,14.6484,34.4238,-313,19,258,-138.9,-81.4581,46.4886,
-0.0610352,-0.0878906,0.944824,-9.21631,5.5542,-35.0342,-110,306,-661,2.18079,2.10388,-24.2413,0.922852,0.226074,-0.228516,1.40381,-12.3901,40.5884,-91,-169,336,128.6,-69.7961,118.339,0.953613,-0.101074,-0.118164,-5.5542,14.3433,32.7148,-314,19,259,-136.675,-81.3428,44.2035,
-0.0615234,-0.142578,0.9375,-12.6953,4.15039,-31.5552,-110,305,-660,2.05994,2.20276,-24.7028,0.912109,0.130371,-0.254883,-7.62939,-14.0991,35.8276,-92,-168,338,130.078,-70.1257,116.675,0.922852,-0.148926,-0.12207,-9.76562,13.1836,29.4189,-314,20,259,-133.627,-81.1395,40.979,
-0.0649414,-0.192871,0.932617,-12.6953,3.479,-28.2593,-109,304,-660,1.88965,2.28516,-25.1147,0.904785,0.0429688,-0.273438,-14.4043,-12.8784,28.8696,-91,-169,339,130.979,-70.318,115.571,0.910156,-0.158203,-0.109375,-10.6201,11.8408,26.4282,-313,20,259,-131.039,-80.9308,38.15,
-0.0537109,-0.244141,0.93457,-9.52148,2.2583,-21.6675,-109,303,-661,1.73035,2.34009,-25.4443,0.913574,-0.0136719,-0.291504,-13.855,-12.6953,21.6675,-92,-168,338,132.22,-70.5597,114,0.902344,-0.197754,-0.0927734,-11.1084,8.97217,20.752,-312,25,258,-128.974,-80.7385,35.8209,
-0.0302734,-0.300293,0.9375,-6.04248,1.95312,-14.2822,-108,302,-661,1.604,2.38403,-25.686,0.921875,-0.0361328,-0.302246,-14.4043,-11.4136,16.3574,-92,-165,338,133.303,-70.7245,112.593,0.902344,-0.218262,-0.0693359,-10.0708,5.67627,14.7095,-313,24,259,-127.441,-80.5682,34.0356,
-0.00537109,-0.354492,0.945801,-2.80762,1.83105,-6.16455,-107,302,-661,1.51062,2.41699,-25.8234,0.935547,-0.0864258,-0.330078,-14.4043,-8.91113,8.54492,-92,-164,340,134.143,-70.8289,111.44,0.902832,-0.232422,-0.0585938,-8.30078,2.0752,8.11768,-314,24,260,-126.727,-80.4803,33.1622,
0.00927734,-0.356934,0.945312,-1.64795,1.2207,2.74658,-106,301,-660,1.45569,2.43347,-25.8563,0.948242,-0.141602,-0.347168,-8.60596,-5.67627,0.549316,-93,-163,339,134.791,-70.8948,110.544,0.890137,-0.256348,-0.0576172,-4.76074,-2.19727,1.2207,-312,25,258,-126.134,-80.3815,32.3657,
-0.012207,-0.324219,0.944824,-1.58691,0.12207,12.146,-106,301,-661,1.3678,2.44446,-25.8014,0.939453,-0.142578,-0.350586,1.77002,-1.89209,-7.26318,-93,-164,340,135.11,-70.9167,110.138,0.891113,-0.243164,-0.0698242,-0.366211,-6.95801,-5.92041,-311,26,265,-126.14,-80.3156,32.2284,
-0.0185547,-0.304199,0.942383,-0.549316,-0.976562,17.0898,-106,301,-661,1.27991,2.43347,-25.6366,0.915039,-0.078125,-0.338379,12.3291,1.09863,-14.9536,-93,-164,341,135.428,-70.9003,109.852,0.899902,-0.222168,-0.0849609,1.83105,-9.8877,-10.7422,-311,24,258,-126.887,-80.3046,32.9095,
0.000488281,-0.271484,0.937988,1.58691,-2.01416,23.4985,-105,301,-661,1.203,2.39502,-25.3839,0.919434,0.015625,-0.324219,17.1509,3.90625,-21.9116,-92,-165,340,135.467,-70.8069,110.012,0.914062,-0.185547,-0.105469,3.78418,-13.1836,-17.2119,-313,25,257,-128.342,-80.3375,34.3762,
0.0170898,-0.204102,0.947754,4.39453,-2.44141,28.5034,-105,301,-661,1.17004,2.35107,-25.0598,0.920898,0.0693359,-0.3125,17.9443,5.31006,-26.123,-92,-167,342,135.165,-70.6421,110.588,0.932617,-0.163574,-0.11377,5.00488,-15.625,-21.9116,-313,24,257,-130.353,-80.4089,36.4362,
0.0258789,-0.130859,0.96875,6.28662,-3.05176,31.9214,-106,301,-661,1.17004,2.28516,-24.6753,0.928223,0.142578,-0.304199,16.6626,7.32422,-31.3721,-91,-166,342,134.544,-70.4169,111.511,0.948242,-0.145996,-0.121094,5.5542,-17.2729,-26.062,-315,22,258,-131.957,-80.4694,38.0896,
0.03125,-0.0537109,0.990723,6.22559,-4.08936,33.5693,-106,302,-661,1.18652,2.24121,-24.3896,0.929688,0.18457,-0.285645,13.916,9.15527,-35.4614,-90,-167,343,133.654,-70.1367,112.692,0.963867,-0.131836,-0.119629,5.43213,-17.7612,-29.1138,-315,21,259,-134.659,-80.5737,40.8911,
0.0283203,0.0288086,1.0166,8.05664,-3.17383,34.3018,-107,302,-661,1.23596,2.1698,-23.9337,0.944824,0.256836,-0.285645,12.146,10.2539,-36.9873,-91,-168,344,132.951,-69.9335,113.577,0.973633,-0.131836,-0.117676,6.04248,-17.5781,-30.0903,-315,20,260,-137.587,-80.6836,43.9178,
0.0336914,0.0986328,1.03418,4.3335,-3.479,33.3252,-107,303,-660,1.26892,2.0929,-23.4503,0.945312,0.330566,-0.269043,12.5122,11.9629,-36.3159,-91,-169,344,131.825,-69.6149,114.983,0.991699,-0.115234,-0.117676,7.38525,-16.2354,-30.4565,-314,20,260,-140.554,-80.788,47.0215,
0.0351562,0.174316,1.03955,1.09863,-3.05176,31.9824,-108,303,-661,1.25793,2.0105,-22.9724,0.944336,0.403809,-0.247559,11.5967,13.3667,-33.7524,-91,-168,343,130.638,-69.2963,116.461,1.00439,-0.0751953,-0.132324,8.8501,-13.855,-28.9307,-312,19,261,-143.448,-80.8868,50.0867,
0.00683594,0.257812,1.06201,-1.89209,-2.56348,28.4424,-108,305,-662,1.21948,1.93359,-22.5165,0.9375,0.461914,-0.228027,10.9863,13.916,-30.8228,-91,-170,343,129.441,-68.9996,117.955,1.02344,-0.0517578,-0.155273,9.0332,-10.5591,-26.4282,-313,20,261,-146.168,-80.9857,53.009,
-0.0239258,0.336914,1.08105,-3.479,-2.19727,23.2544,-109,306,-663,1.17554,1.87317,-22.11,0.930664,0.549805,-0.199707,10.376,13.3667,-25.0854,-92,-170,340,128.298,-68.7415,119.394,1.03516,-0.012207,-0.175293,9.0332,-6.7749,-22.2168,-311,17,262,-147.799,-81.0461,54.7778,
-0.0561523,0.342285,1.10352,-2.44141,-1.89209,17.0288,-109,307,-662,1.15356,1.84021,-21.8848,0.926758,0.619629,-0.163574,7.87354,11.7188,-18.5547,-91,-171,341,127.255,-68.5217,120.696,1.04785,0.0351562,-0.189941,7.20215,-2.86865,-16.5405,-312,18,264,-149.914,-81.145,57.1179,
-0.0571289,0.35498,1.1084,0,-2.19727,10.0708,-110,308,-663,1.15906,1.79077,-21.6211,0.921387,0.677734,-0.133301,5.7373,9.52148,-10.9863,-93,-171,341,126.639,-68.4119,121.47,1.05859,0.0644531,-0.196777,5.12695,-0.244141,-12.3291,-313,18,264,-151.54,-81.2439,58.9636,
-0.081543,0.297852,1.13477,8.97217,-2.74658,0.427246,-110,309,-662,1.24695,1.75232,-21.4783,0.911621,0.723145,-0.117676,1.52588,6.46973,-3.17383,-92,-172,341,125.848,-68.2855,122.443,1.06104,0.0830078,-0.205078,0.854492,3.72314,-5.12695,-313,16,264,-152.562,-81.3483,60.1501,
-0.0732422,0.331543,1.11328,13.1226,-2.50244,-7.26318,-110,309,-662,1.47217,1.71936,-21.4893,0.915039,0.727051,-0.115723,-2.68555,4.27246,2.0752,-90,-172,341,125.233,-68.2196,123.151,1.07129,0.0551758,-0.200684,-2.92969,7.8125,2.19727,-313,16,264,-152.803,-81.4526,60.4797,
-0.0541992,0.290527,1.06006,10.498,-1.77002,-16.3574,-111,309,-662,1.70288,1.69189,-21.6541,0.940918,0.644531,-0.131348,-12.5122,0.732422,9.82666,-89,-172,341,124.821,-68.2306,123.497,1.04004,-0.00878906,-0.172363,-4.69971,10.7422,9.82666,-313,13,264,-152.067,-81.535,59.7327,
-0.0620117,0.245117,1.03516,9.58252,0.427246,-22.7051,-111,309,-662,1.91162,1.70288,-21.9287,0.953125,0.490723,-0.155273,-16.4795,-1.70898,15.9302,-89,-173,339,124.662,-68.335,123.442,1.00879,-0.0625,-0.130859,-2.86865,12.0239,15.9912,-313,14,262,-151.04,-81.5735,58.667,
-0.0722656,0.179199,1.02295,7.38525,1.52588,-25.9399,-112,309,-662,2.10388,1.74133,-22.2583,0.958496,0.361328,-0.168945,-12.3291,-3.54004,21.1182,-89,-174,340,124.832,-68.5327,123.03,0.991211,-0.0751953,-0.113281,0.488281,11.7798,19.7754,-313,15,262,-148.942,-81.6064,56.5247,
-0.0859375,0.0908203,1.00049,3.84521,1.40381,-26.1841,-112,307,-662,2.19727,1.77429,-22.5,0.951172,0.29248,-0.169434,-4.82178,-4.88281,24.8413,-89,-174,342,125.134,-68.703,122.613,0.978516,-0.0756836,-0.106445,1.58691,11.3525,21.1792,-314,14,264,-146.519,-81.5955,54.0912,
-0.0834961,0.0351562,0.977051,1.83105,1.15967,-25.6958,-112,306,-662,2.30164,1.81824,-22.8516,0.938477,0.258789,-0.182617,-1.28174,-6.34766,26.5503,-91,-174,342,125.799,-68.9832,121.844,0.965332,-0.0761719,-0.106445,0.854492,10.5591,21.8506,-315,14,263,-144.058,-81.5515,51.6193,
-0.0791016,0.000488281,0.95752,-0.854492,0.976562,-24.292,-111,305,-661,2.35657,1.85669,-23.1976,0.93457,0.241699,-0.190918,-1.77002,-7.20215,26.1841,-91,-174,340,126.612,-69.2688,120.943,0.956543,-0.0795898,-0.114746,-1.83105,9.70459,21.1182,-315,17,263,-141.768,-81.4801,49.2902,
-0.0820312,-0.050293,0.944336,-4.15039,2.86865,-21.6064,-111,304,-661,2.34009,1.91711,-23.5052,0.924805,0.201172,-0.208496,-5.67627,-7.69043,23.8037,-92,-171,339,127.419,-69.5215,119.993,0.945801,-0.0952148,-0.115723,-4.57764,8.78906,19.4092,-315,20,263,-140.383,-81.4252,47.851,
-0.0693359,-0.0942383,0.947754,-6.5918,2.86865,-18.0664,-110,303,-661,2.26868,1.98853,-23.7799,0.924316,0.152344,-0.218262,-7.99561,-9.33838,20.5078,-91,-169,340,128.227,-69.7357,118.998,0.939453,-0.129395,-0.109375,-7.01904,6.89697,16.6016,-315,21,262,-138.527,-81.3318,45.8789,
-0.0644531,-0.145996,0.958496,-6.95801,2.80762,-14.0991,-109,303,-662,2.17529,2.04895,-23.9996,0.932129,0.103027,-0.247559,-10.0098,-9.15527,15.7471,-91,-169,340,128.76,-69.8566,118.328,0.930176,-0.15625,-0.0976562,-7.14111,4.76074,13.4277,-313,22,262,-136.972,-81.2274,44.1595,
-0.046875,-0.18457,0.960449,-5.37109,2.01416,-8.8501,-109,303,-662,2.10938,2.0874,-24.115,0.935059,0.0639648,-0.266113,-9.64355,-8.66699,10.7422,-93,-168,340,129.457,-69.9939,117.389,0.928711,-0.157715,-0.09375,-6.5918,2.99072,11.0474,-314,22,262,-135.786,-81.123,42.8027,
-0.0229492,-0.224609,0.963379,-3.90625,1.34277,-3.66211,-109,302,-661,2.02698,2.13135,-24.2249,0.939453,0.0415039,-0.279785,-6.65283,-7.38525,5.49316,-92,-168,341,130.089,-70.0873,116.554,0.928711,-0.165527,-0.097168,-5.7373,0,6.5918,-314,21,261,-135.082,-81.0352,41.9568,
-0.0131836,-0.220215,0.960449,-2.86865,0.732422,0.183105,-109,301,-662,1.95007,2.15881,-24.2743,0.941406,0.0351562,-0.293945,-4.63867,-6.10352,1.70898,-93,-167,341,130.605,-70.1312,115.889,0.925781,-0.179199,-0.0927734,-4.02832,-3.05176,1.83105,-315,20,260,-134.841,-80.9528,41.5833,
0.00439453,-0.207031,0.954102,-2.13623,0.793457,6.7749,-109,301,-663,1.87317,2.17529,-24.2358,0.941406,0.0332031,-0.310547,0.549316,-3.41797,-5.00488,-95,-165,341,130.952,-70.1202,115.477,0.92334,-0.180664,-0.104004,-1.95312,-5.79834,-3.17383,-315,19,259,-134.956,-80.9088,41.6272,
-0.0107422,-0.1875,0.962891,-0.793457,0.366211,12.6343,-109,302,-663,1.80725,2.18079,-24.1095,0.92334,0.0532227,-0.313477,5.61523,-0.732422,-10.498,-94,-166,340,131.138,-70.0598,115.318,0.927734,-0.166992,-0.114258,0.427246,-8.48389,-8.05664,-316,18,259,-135.549,-80.8649,42.1436,
0.0107422,-0.16748,0.962402,-0.0610352,-0.549316,17.1509,-109,303,-664,1.75232,2.1698,-23.9172,0.918457,0.101074,-0.311035,10.0708,1.28174,-15.564,-94,-166,340,131.166,-69.9884,115.362,0.93457,-0.152832,-0.118164,1.70898,-9.94873,-10.9863,-316,19,260,-136.642,-80.8374,43.2092,
0.0268555,-0.126465,0.969238,0.732422,-1.34277,20.3857,-108,303,-664,1.71936,2.15332,-23.7579,0.923828,0.166504,-0.306152,12.085,3.23486,-19.6533,-92,-167,340,131.039,-69.8401,115.648,0.943848,-0.141113,-0.129883,3.05176,-11.4746,-14.8926,-315,19,261,-138.159,-80.8374,44.7418,
0.0341797,-0.078125,0.981445,1.70898,-1.83105,22.8882,-108,303,-664,1.67542,2.11487,-23.4778,0.92041,0.200684,-0.29248,11.6577,5.37109,-22.7051,-91,-167,342,130.726,-69.6533,116.169,0.956543,-0.125,-0.134766,4.02832,-12.085,-17.7612,-314,18,260,-139.971,-80.8539,46.604,
0.0302734,-0.0375977,0.998535,3.2959,-1.70898,23.9868,-108,303,-662,1.66443,2.07092,-23.1537,0.931152,0.239258,-0.29248,11.4746,6.16455,-24.292,-91,-168,342,130.226,-69.4336,116.889,0.96875,-0.111816,-0.13623,5.31006,-12.2681,-20.1416,-314,20,260,-141.998,-80.8759,48.7134,
0.0395508,0.0234375,1.01416,2.80762,-2.2583,24.7192,-108,304,-662,1.66443,2.01599,-22.8076,0.933105,0.282227,-0.277344,12.146,8.11768,-25.4517,-89,-168,342,129.606,-69.2029,117.746,0.984863,-0.0961914,-0.136719,6.16455,-11.4746,-21.3623,-313,22,260,-143.432,-80.9033,50.2185,
0.0307617,0.0712891,1.02246,3.2959,-1.83105,24.5361,-108,304,-663,1.68091,1.96106,-22.4396,0.938965,0.334473,-0.265625,11.2305,9.46045,-25.3296,-89,-169,341,128.881,-68.9612,118.713,0.994141,-0.0791016,-0.138672,7.14111,-10.6201,-21.6064,-311,22,262,-145.607,-80.9528,52.5311,
0.0112305,0.129395,1.04102,2.0752,-1.40381,23.3765,-108,306,-662,1.69739,1.91162,-22.077,0.936523,0.380371,-0.244141,10.6201,10.8032,-23.9258,-90,-168,341,128.364,-68.8129,119.394,1.00195,-0.0678711,-0.140625,7.62939,-9.58252,-21.1792,-309,22,263,-147.761,-81.0022,54.8438,
0.000976562,0.161133,1.04492,1.28174,-1.40381,21.1792,-109,306,-662,1.70837,1.87866,-21.8408,0.934082,0.425293,-0.224609,9.8877,11.2915,-21.4844,-90,-170,340,127.557,-68.5986,120.449,1.01172,-0.0537109,-0.151367,8.23975,-7.38525,-19.8364,-308,22,264,-149.771,-81.0571,57.0355,
-0.0112305,0.201172,1.04492,0.488281,-1.15967,18.0054,-109,307,-661,1.71936,1.83472,-21.5112,0.935059,0.455566,-0.212891,9.39941,11.0474,-19.4092,-91,-170,339,126.766,-68.4009,121.476,1.01562,-0.0385742,-0.155762,8.60596,-5.24902,-17.334,-310,20,264,-151.567,-81.1176,59.0186,
-0.0239258,0.208984,1.06592,1.0376,-1.0376,13.9771,-110,308,-661,1.73584,1.79626,-21.2366,0.932617,0.490723,-0.184082,7.62939,10.6812,-15.1978,-91,-171,341,126.013,-68.2416,122.448,1.01953,-0.00341797,-0.163086,7.62939,-2.80762,-13.9771,-309,20,265,-152.622,-81.156,60.2106,
-0.0522461,0.23291,1.0542,0.0610352,-0.549316,11.1694,-110,308,-661,1.75781,1.7688,-21.0223,0.929688,0.51709,-0.168945,6.16455,9.39941,-10.6201,-92,-171,341,125.338,-68.1207,123.311,1.01855,0.00341797,-0.168457,5.5542,-0.244141,-9.8877,-309,18,265,-153.929,-81.2219,61.6992,
-0.074707,0.236816,1.05957,0.610352,0.549316,6.28662,-110,309,-661,1.79626,1.76331,-20.874,0.925781,0.523438,-0.15332,3.78418,7.38525,-6.10352,-91,-170,341,124.761,-68.0383,124.03,1.01855,0.0126953,-0.170898,3.479,1.77002,-5.7373,-309,17,264,-154.847,-81.2933,62.7649,
-0.104004,0.218262,1.05664,1.89209,0.305176,1.2207,-111,309,-662,1.8512,1.76331,-20.8081,0.922363,0.520996,-0.14209,1.52588,5.24902,-1.52588,-90,-172,341,124.448,-68.0054,124.415,1.01807,0.0146484,-0.169922,2.19727,2.86865,-2.99072,-310,17,264,-155.374,-81.3593,63.4076,
-0.108398,0.186523,1.05762,5.24902,-0.183105,-4.08936,-111,310,-662,1.95557,1.7688,-20.8246,0.92334,0.499512,-0.136719,-1.09863,2.50244,2.62451,-90,-172,339,124.091,-67.9834,124.838,1.01807,-0.000488281,-0.161621,0.305176,4.08936,1.34277,-311,17,266,-155.468,-81.4142,63.5779,
-0.0874023,0.161621,1.0332,4.57764,-0.305176,-8.60596,-111,310,-662,2.03796,1.76331,-20.8795,0.934082,0.474609,-0.13916,-3.54004,0.549316,5.12695,-89,-172,337,123.876,-67.9999,125.046,1.00928,-0.019043,-0.142578,-0.732422,5.12695,5.18799,-311,15,268,-155.083,-81.4581,63.2263,
-0.0883789,0.134277,1.01709,4.39453,0.244141,-11.5967,-110,309,-661,2.14783,1.77979,-21.0168,0.944824,0.416504,-0.149414,-6.53076,-1.70898,8.36182,-88,-173,339,123.81,-68.0548,125.024,0.99707,-0.0380859,-0.129883,-1.52588,5.31006,8.42285,-311,15,266,-154.6,-81.4856,62.7429,
-0.0830078,0.114746,1.01221,4.27246,0.915527,-13.1836,-111,309,-661,2.2522,1.80725,-21.1926,0.942383,0.361328,-0.164062,-7.14111,-3.41797,10.7422,-88,-174,341,123.898,-68.1427,124.816,0.983398,-0.0556641,-0.119629,-2.13623,5.31006,10.6201,-309,14,267,-153.611,-81.5021,61.7322,
-0.0771484,0.0805664,1.00098,2.80762,0.915527,-13.855,-111,308,-661,2.33459,1.84021,-21.3904,0.937988,0.322754,-0.177246,-7.20215,-4.76074,12.2681,-90,-173,342,124.025,-68.2141,124.596,0.977051,-0.0634766,-0.125,-2.99072,4.82178,11.4136,-309,14,266,-152.435,-81.5076,60.5127,
-0.0756836,0.0454102,0.990723,0.610352,0.854492,-13.6108,-111,307,-661,2.38953,1.87317,-21.5936,0.93457,0.285156,-0.194824,-7.32422,-5.98145,12.8174,-90,-174,341,124.31,-68.335,124.167,0.972168,-0.0683594,-0.121094,-3.66211,4.5166,11.5967,-309,12,266,-151.243,-81.4911,59.2548,
-0.0629883,0.00830078,0.985352,-1.28174,0.915527,-12.5732,-110,307,-661,2.40601,1.91162,-21.7859,0.935547,0.258789,-0.206543,-7.08008,-6.53076,12.2681,-91,-173,339,124.678,-68.4558,123.64,0.965332,-0.074707,-0.125,-4.39453,3.84521,11.1084,-310,12,267,-150.117,-81.4581,58.0463,
-0.0478516,-0.0141602,0.980469,-3.2959,1.2207,-10.6812,-111,306,-660,2.39502,1.93359,-21.9067,0.936523,0.240723,-0.219727,-6.65283,-6.83594,11.4136,-92,-173,338,125.09,-68.5657,123.074,0.963867,-0.0898438,-0.124512,-4.63867,2.74658,10.1318,-310,12,266,-149.09,-81.4197,56.9147,
-0.0380859,-0.0493164,0.981934,-3.54004,1.0376,-8.42285,-111,305,-660,2.35657,1.96655,-22.0605,0.935059,0.225586,-0.239258,-5.49316,-6.89697,9.64355,-93,-173,338,125.524,-68.6536,122.498,0.959961,-0.0981445,-0.128418,-4.39453,1.70898,9.0332,-311,14,265,-148.48,-81.3867,56.239,
